,date,close_val,change_val,open_val,high_val,low_val,acc_quant,change_rate
271,2017-02-03,774000.0,2000.0,770000.0,776000.0,767000.0,142414.0,0.2583979328165375
272,2017-02-06,779000.0,5000.0,781000.0,781000.0,772000.0,127029.0,0.6418485237483954
273,2017-02-07,800000.0,21000.0,778000.0,802000.0,775000.0,135111.0,2.625
274,2017-02-08,795000.0,-5000.0,799000.0,799000.0,791000.0,77643.0,-0.628930817610063
275,2017-02-09,787000.0,-8000.0,788000.0,796000.0,783000.0,102023.0,-1.0165184243964422
276,2017-02-10,795000.0,8000.0,795000.0,795000.0,787000.0,67489.0,1.0062893081761006
277,2017-02-13,795000.0,0.0,800000.0,803000.0,788000.0,59380.0,0.0
278,2017-02-14,770000.0,-25000.0,785000.0,790000.0,766000.0,119907.0,-3.2467532467532463
279,2017-02-15,773000.0,3000.0,769000.0,777000.0,768000.0,66435.0,0.38809831824062097
280,2017-02-16,777000.0,4000.0,770000.0,777000.0,769000.0,73821.0,0.5148005148005148
281,2017-02-17,780000.0,3000.0,773000.0,785000.0,772000.0,104341.0,0.38461538461538464
282,2017-02-20,781000.0,1000.0,773000.0,784000.0,772000.0,75042.0,0.12804097311139565
283,2017-02-21,790000.0,9000.0,778000.0,793000.0,776000.0,115574.0,1.139240506329114
284,2017-02-22,797000.0,7000.0,788000.0,800000.0,786000.0,107372.0,0.8782936010037641
285,2017-02-23,808000.0,11000.0,805000.0,815000.0,804000.0,96955.0,1.3613861386138615
286,2017-02-24,803000.0,-5000.0,803000.0,807000.0,793000.0,77173.0,-0.62266500622665
287,2017-02-27,796000.0,-7000.0,800000.0,807000.0,792000.0,33895.0,-0.8793969849246231
288,2017-02-28,776000.0,-20000.0,794000.0,800000.0,776000.0,97398.0,-2.5773195876288657
289,2017-03-02,815000.0,39000.0,799000.0,819000.0,790000.0,150962.0,4.785276073619632
290,2017-03-03,809000.0,-6000.0,816000.0,839000.0,794000.0,98302.0,-0.7416563658838072
291,2017-03-06,800000.0,-9000.0,810000.0,817000.0,795000.0,57995.0,-1.125
292,2017-03-07,799000.0,-1000.0,800000.0,806000.0,794000.0,48316.0,-0.1251564455569462
293,2017-03-08,800000.0,1000.0,798000.0,807000.0,791000.0,56378.0,0.125
294,2017-03-09,789000.0,-11000.0,801000.0,806000.0,789000.0,75785.0,-1.394169835234474
295,2017-03-10,800000.0,11000.0,789000.0,802000.0,783000.0,48907.0,1.375
296,2017-03-13,826000.0,26000.0,800000.0,833000.0,799000.0,83464.0,3.14769975786925
297,2017-03-14,815000.0,-11000.0,827000.0,833000.0,811000.0,94487.0,-1.3496932515337423
298,2017-03-15,820000.0,5000.0,817000.0,826000.0,810000.0,40787.0,0.6097560975609756
299,2017-03-16,819000.0,-1000.0,834000.0,835000.0,817000.0,53315.0,-0.1221001221001221
300,2017-03-17,827000.0,8000.0,825000.0,833000.0,819000.0,59069.0,0.9673518742442563
301,2017-03-20,818000.0,-9000.0,830000.0,830000.0,810000.0,59293.0,-1.1002444987775062
302,2017-03-21,871000.0,53000.0,828000.0,872000.0,825000.0,150195.0,6.084959816303099
303,2017-03-22,849000.0,-22000.0,870000.0,871000.0,846000.0,79212.0,-2.5912838633686692
304,2017-03-23,864000.0,15000.0,860000.0,872000.0,851000.0,80062.0,1.7361111111111112
305,2017-03-24,872000.0,8000.0,864000.0,880000.0,864000.0,55786.0,0.9174311926605505
306,2017-03-27,885000.0,13000.0,865000.0,892000.0,865000.0,60459.0,1.4689265536723164
307,2017-03-28,853000.0,-32000.0,885000.0,886000.0,851000.0,82475.0,-3.751465416178194
308,2017-03-29,864000.0,11000.0,859000.0,865000.0,854000.0,58716.0,1.2731481481481481
309,2017-03-30,861000.0,-3000.0,865000.0,874000.0,856000.0,57075.0,-0.34843205574912894
310,2017-03-31,855000.0,-6000.0,861000.0,870000.0,854000.0,50026.0,-0.7017543859649122
311,2017-04-03,873000.0,18000.0,855000.0,878000.0,843000.0,54884.0,2.0618556701030926
312,2017-04-04,850000.0,-23000.0,868000.0,869000.0,846000.0,59594.0,-2.705882352941176
313,2017-04-05,843000.0,-7000.0,857000.0,859000.0,835000.0,99674.0,-0.8303677342823249
314,2017-04-06,840000.0,-3000.0,838000.0,840000.0,826000.0,72103.0,-0.35714285714285715
315,2017-04-07,828000.0,-12000.0,837000.0,842000.0,825000.0,57671.0,-1.4492753623188406
316,2017-04-10,818000.0,-10000.0,823000.0,828000.0,811000.0,71406.0,-1.2224938875305624
317,2017-04-11,770000.0,-48000.0,810000.0,811000.0,767000.0,263066.0,-6.233766233766234
318,2017-04-12,768000.0,-2000.0,773000.0,777000.0,757000.0,205449.0,-0.26041666666666663
319,2017-04-13,802000.0,34000.0,773000.0,803000.0,770000.0,173040.0,4.239401496259352
320,2017-04-14,787000.0,-15000.0,798000.0,811000.0,786000.0,59789.0,-1.9059720457433291
321,2017-04-17,785000.0,-2000.0,780000.0,793000.0,773000.0,55583.0,-0.25477707006369427
322,2017-04-18,778000.0,-7000.0,791000.0,791000.0,777000.0,54222.0,-0.8997429305912596
323,2017-04-19,777000.0,-1000.0,778000.0,785000.0,777000.0,82834.0,-0.1287001287001287
324,2017-04-20,796000.0,19000.0,785000.0,800000.0,781000.0,98297.0,2.386934673366834
325,2017-04-21,813000.0,17000.0,801000.0,813000.0,796000.0,85913.0,2.091020910209102
326,2017-04-24,810000.0,-3000.0,811000.0,813000.0,805000.0,86866.0,-0.3703703703703704
327,2017-04-25,815000.0,5000.0,815000.0,815000.0,803000.0,151351.0,0.6134969325153374
328,2017-04-26,807000.0,-8000.0,815000.0,816000.0,804000.0,161105.0,-0.9913258983890955
329,2017-04-27,791000.0,-16000.0,796000.0,800000.0,785000.0,169134.0,-2.0227560050568902
330,2017-04-28,800000.0,9000.0,791000.0,803000.0,791000.0,112573.0,1.125
331,2017-05-02,801000.0,1000.0,800000.0,807000.0,790000.0,108742.0,0.12484394506866417
332,2017-05-04,823000.0,22000.0,806000.0,823000.0,803000.0,88182.0,2.67314702308627
333,2017-05-08,845000.0,22000.0,823000.0,845000.0,815000.0,133891.0,2.603550295857988
334,2017-05-10,824000.0,-21000.0,859000.0,878000.0,823000.0,141076.0,-2.5485436893203883
335,2017-05-11,866000.0,42000.0,841000.0,866000.0,837000.0,174898.0,4.849884526558892
336,2017-05-12,848000.0,-18000.0,864000.0,865000.0,842000.0,76597.0,-2.1226415094339623
337,2017-05-15,839000.0,-9000.0,853000.0,854000.0,834000.0,47526.0,-1.0727056019070322
338,2017-05-16,839000.0,0.0,839000.0,850000.0,830000.0,54957.0,0.0
339,2017-05-17,832000.0,-7000.0,835000.0,838000.0,829000.0,73344.0,-0.8413461538461539
340,2017-05-18,824000.0,-8000.0,829000.0,832000.0,817000.0,58999.0,-0.9708737864077669
341,2017-05-19,832000.0,8000.0,822000.0,833000.0,822000.0,125157.0,0.9615384615384616
342,2017-05-22,847000.0,15000.0,848000.0,848000.0,834000.0,70139.0,1.770956316410862
343,2017-05-23,842000.0,-5000.0,846000.0,850000.0,838000.0,74596.0,-0.5938242280285035
344,2017-05-24,852000.0,10000.0,850000.0,855000.0,842000.0,91609.0,1.1737089201877933
345,2017-05-25,852000.0,0.0,855000.0,858000.0,848000.0,66807.0,0.0
346,2017-05-26,855000.0,3000.0,860000.0,863000.0,854000.0,61658.0,0.3508771929824561
347,2017-05-29,856000.0,1000.0,860000.0,864000.0,852000.0,45405.0,0.11682242990654204
348,2017-05-30,852000.0,-4000.0,856000.0,859000.0,845000.0,67161.0,-0.4694835680751174
349,2017-05-31,845000.0,-7000.0,849000.0,864000.0,843000.0,95528.0,-0.8284023668639053
350,2017-06-01,842000.0,-3000.0,850000.0,860000.0,842000.0,55107.0,-0.35629453681710216
351,2017-06-02,864000.0,22000.0,843000.0,864000.0,843000.0,68640.0,2.5462962962962963
352,2017-06-05,876000.0,12000.0,854000.0,887000.0,854000.0,104348.0,1.36986301369863
353,2017-06-07,876000.0,0.0,876000.0,888000.0,871000.0,84108.0,0.0
354,2017-06-08,890000.0,14000.0,885000.0,893000.0,877000.0,105056.0,1.5730337078651686
355,2017-06-09,960000.0,70000.0,895000.0,975000.0,894000.0,183462.0,7.291666666666667
356,2017-06-12,895000.0,-65000.0,926000.0,933000.0,895000.0,198383.0,-7.262569832402235
357,2017-06-13,895000.0,0.0,895000.0,919000.0,891000.0,112622.0,0.0
358,2017-06-14,883000.0,-12000.0,898000.0,914000.0,875000.0,133198.0,-1.3590033975084939
359,2017-06-15,885000.0,2000.0,880000.0,896000.0,879000.0,76874.0,0.22598870056497175
360,2017-06-16,892000.0,7000.0,889000.0,892000.0,873000.0,96765.0,0.7847533632286996
361,2017-06-19,878000.0,-14000.0,887000.0,898000.0,876000.0,63532.0,-1.5945330296127564
362,2017-06-20,866000.0,-12000.0,892000.0,893000.0,864000.0,83933.0,-1.3856812933025404
363,2017-06-21,880000.0,14000.0,857000.0,881000.0,832000.0,97753.0,1.5909090909090908
364,2017-06-22,880000.0,0.0,878000.0,888000.0,871000.0,59325.0,0.0
365,2017-06-23,887000.0,7000.0,884000.0,896000.0,875000.0,61621.0,0.7891770011273956
366,2017-06-26,888000.0,1000.0,891000.0,903000.0,881000.0,58948.0,0.11261261261261261
367,2017-06-27,869000.0,-19000.0,890000.0,902000.0,866000.0,686346.0,-2.186421173762946
368,2017-06-28,861000.0,-8000.0,858000.0,865000.0,851000.0,101311.0,-0.9291521486643438
369,2017-06-29,853000.0,-8000.0,864000.0,868000.0,851000.0,72186.0,-0.9378663540445485
370,2017-06-30,838000.0,-15000.0,845000.0,850000.0,835000.0,111979.0,-1.7899761336515514
371,2017-07-03,844000.0,6000.0,844000.0,850000.0,833000.0,64145.0,0.7109004739336493
372,2017-07-04,840000.0,-4000.0,840000.0,847000.0,837000.0,44926.0,-0.4761904761904762
373,2017-07-05,835000.0,-5000.0,837000.0,840000.0,831000.0,65120.0,-0.5988023952095809
374,2017-07-06,825000.0,-10000.0,834000.0,835000.0,818000.0,108236.0,-1.2121212121212122
375,2017-07-07,838000.0,13000.0,825000.0,841000.0,822000.0,93149.0,1.5513126491646778
376,2017-07-10,813000.0,-25000.0,829000.0,834000.0,813000.0,94323.0,-3.075030750307503
377,2017-07-11,830000.0,17000.0,813000.0,835000.0,813000.0,82714.0,2.0481927710843375
378,2017-07-12,821000.0,-9000.0,831000.0,839000.0,815000.0,70912.0,-1.0962241169305724
379,2017-07-13,830000.0,9000.0,817000.0,837000.0,817000.0,91884.0,1.0843373493975903
380,2017-07-14,839000.0,9000.0,829000.0,839000.0,826000.0,98662.0,1.0727056019070322
381,2017-07-17,839000.0,0.0,840000.0,844000.0,835000.0,84952.0,0.0
382,2017-07-18,830000.0,-9000.0,841000.0,844000.0,826000.0,63292.0,-1.0843373493975903
383,2017-07-19,835000.0,5000.0,831000.0,842000.0,830000.0,69438.0,0.5988023952095809
384,2017-07-20,835000.0,0.0,833000.0,842000.0,827000.0,63638.0,0.0
385,2017-07-21,839000.0,4000.0,832000.0,840000.0,832000.0,60799.0,0.47675804529201427
386,2017-07-24,833000.0,-6000.0,837000.0,838000.0,821000.0,68561.0,-0.7202881152460985
387,2017-07-25,837000.0,4000.0,834000.0,838000.0,824000.0,65990.0,0.4778972520908005
388,2017-07-26,825000.0,-12000.0,840000.0,841000.0,819000.0,82343.0,-1.4545454545454546
389,2017-07-27,825000.0,0.0,820000.0,829000.0,819000.0,70479.0,0.0
390,2017-07-28,799000.0,-26000.0,821000.0,824000.0,799000.0,125875.0,-3.254067584480601
391,2017-07-31,803000.0,4000.0,799000.0,808000.0,786000.0,87685.0,0.49813200498132004
392,2017-08-01,796000.0,-7000.0,794000.0,802000.0,790000.0,82928.0,-0.8793969849246231
393,2017-08-02,795000.0,-1000.0,792000.0,800000.0,791000.0,83691.0,-0.12578616352201258
394,2017-08-03,778000.0,-17000.0,794000.0,798000.0,775000.0,134930.0,-2.185089974293059
395,2017-08-04,776000.0,-2000.0,779000.0,785000.0,776000.0,67353.0,-0.25773195876288657
396,2017-08-07,796000.0,20000.0,777000.0,803000.0,768000.0,148923.0,2.512562814070352
397,2017-08-08,810000.0,14000.0,801000.0,816000.0,800000.0,104049.0,1.728395061728395
398,2017-08-09,798000.0,-12000.0,798000.0,807000.0,797000.0,51973.0,-1.5037593984962405
399,2017-08-10,794000.0,-4000.0,794000.0,802000.0,791000.0,73502.0,-0.5037783375314862
400,2017-08-11,795000.0,1000.0,781000.0,798000.0,780000.0,53942.0,0.12578616352201258
401,2017-08-14,779000.0,-16000.0,807000.0,807000.0,776000.0,79397.0,-2.053915275994865
402,2017-08-16,787000.0,8000.0,780000.0,790000.0,779000.0,69817.0,1.0165184243964422
403,2017-08-17,777000.0,-10000.0,781000.0,786000.0,776000.0,73408.0,-1.287001287001287
404,2017-08-18,784000.0,7000.0,773000.0,785000.0,773000.0,52621.0,0.8928571428571428
405,2017-08-21,781000.0,-3000.0,784000.0,785000.0,775000.0,40484.0,-0.3841229193341869
406,2017-08-22,767000.0,-14000.0,781000.0,781000.0,763000.0,229898.0,-1.8252933507170794
407,2017-08-23,773000.0,6000.0,772000.0,781000.0,770000.0,97015.0,0.7761966364812419
408,2017-08-24,771000.0,-2000.0,770000.0,774000.0,766000.0,116996.0,-0.25940337224383914
409,2017-08-25,780000.0,9000.0,771000.0,787000.0,771000.0,82607.0,1.153846153846154
410,2017-08-28,783000.0,3000.0,781000.0,793000.0,779000.0,109037.0,0.38314176245210724
411,2017-08-29,778000.0,-5000.0,779000.0,780000.0,767000.0,105691.0,-0.6426735218508998
412,2017-08-30,774000.0,-4000.0,778000.0,783000.0,771000.0,112999.0,-0.516795865633075
413,2017-08-31,755000.0,-19000.0,769000.0,770000.0,751000.0,198250.0,-2.5165562913907285
414,2017-09-01,746000.0,-9000.0,757000.0,761000.0,745000.0,146540.0,-1.2064343163538873
415,2017-09-04,726000.0,-20000.0,724000.0,734000.0,724000.0,140477.0,-2.7548209366391188
416,2017-09-05,736000.0,10000.0,728000.0,742000.0,727000.0,97577.0,1.358695652173913
417,2017-09-06,737000.0,1000.0,729000.0,739000.0,725000.0,80239.0,0.13568521031207598
418,2017-09-07,730000.0,-7000.0,736000.0,737000.0,730000.0,68175.0,-0.9589041095890412
419,2017-09-08,727000.0,-3000.0,725000.0,733000.0,724000.0,70880.0,-0.41265474552957354
420,2017-09-11,720000.0,-7000.0,727000.0,727000.0,717000.0,75517.0,-0.9722222222222222
421,2017-09-12,735000.0,15000.0,723000.0,742000.0,718000.0,83031.0,2.0408163265306123
422,2017-09-13,729000.0,-6000.0,733000.0,735000.0,725000.0,74276.0,-0.823045267489712
423,2017-09-14,765000.0,36000.0,730000.0,769000.0,729000.0,226589.0,4.705882352941177
424,2017-09-15,760000.0,-5000.0,764000.0,764000.0,752000.0,99262.0,-0.6578947368421052
425,2017-09-18,781000.0,21000.0,762000.0,786000.0,761000.0,122896.0,2.6888604353393086
426,2017-09-19,770000.0,-11000.0,775000.0,777000.0,764000.0,73974.0,-1.4285714285714286
427,2017-09-20,783000.0,13000.0,774000.0,787000.0,767000.0,86367.0,1.6602809706257982
428,2017-09-21,763000.0,-20000.0,777000.0,781000.0,760000.0,67757.0,-2.621231979030144
429,2017-09-22,764000.0,1000.0,765000.0,775000.0,755000.0,64961.0,0.13089005235602094
430,2017-09-25,754000.0,-10000.0,760000.0,763000.0,749000.0,73864.0,-1.3262599469496021
431,2017-09-26,753000.0,-1000.0,746000.0,755000.0,736000.0,75843.0,-0.13280212483399734
432,2017-09-27,734000.0,-19000.0,750000.0,752000.0,734000.0,92054.0,-2.588555858310627
433,2017-09-28,733000.0,-1000.0,730000.0,745000.0,730000.0,108761.0,-0.1364256480218281
434,2017-09-29,745000.0,12000.0,733000.0,749000.0,733000.0,52799.0,1.6107382550335572
435,2017-10-10,756000.0,11000.0,747000.0,770000.0,744000.0,164559.0,1.455026455026455
436,2017-10-11,751000.0,-5000.0,751000.0,755000.0,746000.0,59229.0,-0.6657789613848202
437,2017-10-12,768000.0,17000.0,751000.0,772000.0,751000.0,114527.0,2.213541666666667
438,2017-10-13,762000.0,-6000.0,768000.0,768000.0,758000.0,73043.0,-0.7874015748031495
439,2017-10-16,762000.0,0.0,764000.0,767000.0,759000.0,65306.0,0.0
440,2017-10-17,768000.0,6000.0,767000.0,772000.0,764000.0,92894.0,0.78125
441,2017-10-18,815000.0,47000.0,768000.0,817000.0,768000.0,219631.0,5.766871165644172
442,2017-10-19,811000.0,-4000.0,818000.0,826000.0,805000.0,179233.0,-0.4932182490752158
443,2017-10-20,801000.0,-10000.0,818000.0,823000.0,792000.0,103091.0,-1.2484394506866416
444,2017-10-23,799000.0,-2000.0,806000.0,812000.0,793000.0,64870.0,-0.2503128911138924
445,2017-10-24,801000.0,2000.0,797000.0,810000.0,795000.0,55457.0,0.24968789013732834
446,2017-10-25,804000.0,3000.0,800000.0,811000.0,795000.0,93258.0,0.3731343283582089
447,2017-10-26,840000.0,36000.0,844000.0,854000.0,830000.0,342341.0,4.285714285714286
448,2017-10-27,879000.0,39000.0,860000.0,879000.0,860000.0,236645.0,4.436860068259386
449,2017-10-30,876000.0,-3000.0,887000.0,899000.0,870000.0,105718.0,-0.3424657534246575
450,2017-10-31,894000.0,18000.0,875000.0,896000.0,868000.0,131019.0,2.013422818791946
451,2017-11-01,860000.0,-34000.0,870000.0,879000.0,853000.0,232078.0,-3.953488372093023
452,2017-11-02,856000.0,-4000.0,860000.0,873000.0,855000.0,70554.0,-0.46728971962616817
453,2017-11-03,863000.0,7000.0,852000.0,868000.0,850000.0,62974.0,0.8111239860950173
454,2017-11-06,861000.0,-2000.0,860000.0,874000.0,855000.0,64415.0,-0.23228803716608595
455,2017-11-07,860000.0,-1000.0,872000.0,872000.0,850000.0,84428.0,-0.11627906976744186
456,2017-11-08,849000.0,-11000.0,854000.0,856000.0,842000.0,102691.0,-1.2956419316843346
457,2017-11-09,825000.0,-24000.0,843000.0,844000.0,824000.0,176602.0,-2.909090909090909
458,2017-11-10,814000.0,-11000.0,822000.0,830000.0,807000.0,157249.0,-1.3513513513513513
459,2017-11-13,819000.0,5000.0,811000.0,824000.0,807000.0,94173.0,0.6105006105006106
460,2017-11-14,805000.0,-14000.0,822000.0,822000.0,802000.0,118432.0,-1.7391304347826086
461,2017-11-15,805000.0,0.0,805000.0,808000.0,792000.0,91183.0,0.0
462,2017-11-16,802000.0,-3000.0,805000.0,808000.0,798000.0,86510.0,-0.3740648379052369
463,2017-11-17,805000.0,3000.0,807000.0,822000.0,802000.0,145275.0,0.37267080745341613
464,2017-11-20,801000.0,-4000.0,808000.0,809000.0,796000.0,85893.0,-0.4993757802746567
465,2017-11-21,808000.0,7000.0,802000.0,810000.0,798000.0,79682.0,0.8663366336633664
466,2017-11-22,801000.0,-7000.0,814000.0,815000.0,798000.0,95432.0,-0.8739076154806492
467,2017-11-23,801000.0,0.0,805000.0,807000.0,794000.0,67619.0,0.0
468,2017-11-24,810000.0,9000.0,800000.0,812000.0,797000.0,68255.0,1.1111111111111112
469,2017-11-27,795000.0,-15000.0,808000.0,809000.0,788000.0,117386.0,-1.8867924528301887
470,2017-11-28,807000.0,12000.0,799000.0,811000.0,796000.0,95372.0,1.486988847583643
471,2017-11-29,812000.0,5000.0,805000.0,814000.0,802000.0,91818.0,0.6157635467980296
472,2017-11-30,800000.0,-12000.0,811000.0,811000.0,800000.0,157332.0,-1.5
473,2017-12-01,831000.0,31000.0,809000.0,833000.0,801000.0,153285.0,3.730445246690734
474,2017-12-04,839000.0,8000.0,837000.0,848000.0,828000.0,136027.0,0.9535160905840285
475,2017-12-05,833000.0,-6000.0,840000.0,843000.0,831000.0,64004.0,-0.7202881152460985
476,2017-12-06,826000.0,-7000.0,833000.0,834000.0,824000.0,69199.0,-0.847457627118644
477,2017-12-07,837000.0,11000.0,834000.0,848000.0,829000.0,155000.0,1.3142174432497014
478,2017-12-08,830000.0,-7000.0,835000.0,838000.0,821000.0,58893.0,-0.8433734939759037
479,2017-12-11,826000.0,-4000.0,830000.0,835000.0,820000.0,57600.0,-0.48426150121065376
480,2017-12-12,828000.0,2000.0,822000.0,845000.0,822000.0,73019.0,0.24154589371980675
481,2017-12-13,841000.0,13000.0,829000.0,842000.0,824000.0,71600.0,1.5457788347205708
482,2017-12-14,835000.0,-6000.0,842000.0,849000.0,835000.0,143097.0,-0.718562874251497
483,2017-12-15,844000.0,9000.0,841000.0,844000.0,837000.0,91136.0,1.066350710900474
484,2017-12-18,860000.0,16000.0,844000.0,865000.0,840000.0,118097.0,1.8604651162790697
485,2017-12-19,855000.0,-5000.0,863000.0,870000.0,850000.0,79667.0,-0.5847953216374269
486,2017-12-20,849000.0,-6000.0,859000.0,868000.0,849000.0,68341.0,-0.7067137809187279
487,2017-12-21,842000.0,-7000.0,849000.0,853000.0,834000.0,82697.0,-0.831353919239905
488,2017-12-22,862000.0,20000.0,850000.0,864000.0,843000.0,87458.0,2.320185614849188
489,2017-12-26,874000.0,12000.0,865000.0,880000.0,859000.0,103805.0,1.3729977116704806
490,2017-12-27,877000.0,3000.0,872000.0,878000.0,866000.0,57356.0,0.34207525655644244
491,2017-12-28,870000.0,-7000.0,880000.0,881000.0,860000.0,65370.0,-0.8045977011494253
492,2018-01-02,885000.0,15000.0,871000.0,885000.0,870000.0,93587.0,1.694915254237288
493,2018-01-03,871000.0,-14000.0,876000.0,884000.0,864000.0,84790.0,-1.6073478760045925
494,2018-01-04,893000.0,22000.0,879000.0,897000.0,873000.0,130112.0,2.463605823068309
495,2018-01-05,908000.0,15000.0,893000.0,918000.0,880000.0,136811.0,1.6519823788546255
496,2018-01-08,950000.0,42000.0,915000.0,953000.0,908000.0,196338.0,4.421052631578947
497,2018-01-09,944000.0,-6000.0,944000.0,952000.0,933000.0,78027.0,-0.6355932203389831
498,2018-01-10,928000.0,-16000.0,943000.0,975000.0,927000.0,120097.0,-1.7241379310344827
499,2018-01-11,917000.0,-11000.0,928000.0,934000.0,909000.0,93854.0,-1.1995637949836424
500,2018-01-12,909000.0,-8000.0,920000.0,930000.0,901000.0,89414.0,-0.88008800880088
501,2018-01-15,921000.0,12000.0,917000.0,925000.0,911000.0,59200.0,1.3029315960912053
502,2018-01-16,903000.0,-18000.0,919000.0,924000.0,893000.0,95302.0,-1.9933554817275747
503,2018-01-17,888000.0,-15000.0,903000.0,906000.0,888000.0,107026.0,-1.6891891891891893
504,2018-01-18,903000.0,15000.0,893000.0,906000.0,893000.0,90308.0,1.6611295681063125
505,2018-01-19,881000.0,-22000.0,905000.0,907000.0,880000.0,100565.0,-2.4971623155505105
506,2018-01-22,893000.0,12000.0,884000.0,893000.0,882000.0,75543.0,1.3437849944008957
507,2018-01-23,889000.0,-4000.0,899000.0,899000.0,884000.0,80475.0,-0.44994375703037126
508,2018-01-24,878000.0,-11000.0,889000.0,889000.0,870000.0,118121.0,-1.2528473804100226
509,2018-01-25,913000.0,35000.0,878000.0,922000.0,867000.0,169190.0,3.8335158817086525
510,2018-01-26,927000.0,14000.0,913000.0,929000.0,910000.0,111369.0,1.5102481121898599
511,2018-01-29,932000.0,5000.0,923000.0,948000.0,922000.0,102916.0,0.5364806866952789
512,2018-01-30,931000.0,-1000.0,928000.0,950000.0,923000.0,102118.0,-0.10741138560687433
513,2018-01-31,910000.0,-21000.0,933000.0,945000.0,910000.0,125184.0,-2.307692307692308
514,2018-02-01,923000.0,13000.0,910000.0,932000.0,909000.0,80607.0,1.4084507042253522
515,2018-02-02,905000.0,-18000.0,930000.0,932000.0,902000.0,82151.0,-1.9889502762430937
516,2018-02-05,879000.0,-26000.0,905000.0,905000.0,877000.0,96967.0,-2.9579067121729237
517,2018-02-06,851000.0,-28000.0,864000.0,878000.0,838000.0,154539.0,-3.290246768507638
518,2018-02-07,843000.0,-8000.0,870000.0,872000.0,840000.0,95763.0,-0.9489916963226572
519,2018-02-08,843000.0,0.0,860000.0,860000.0,842000.0,102950.0,0.0
520,2018-02-09,808000.0,-35000.0,817000.0,830000.0,806000.0,158070.0,-4.3316831683168315
521,2018-02-12,800000.0,-8000.0,817000.0,817000.0,798000.0,190743.0,-1.0
522,2018-02-13,805000.0,5000.0,813000.0,822000.0,803000.0,137025.0,0.6211180124223602
523,2018-02-14,811000.0,6000.0,812000.0,819000.0,808000.0,74164.0,0.7398273736128237
524,2018-02-19,820000.0,9000.0,830000.0,830000.0,815000.0,83337.0,1.097560975609756
525,2018-02-20,807000.0,-13000.0,818000.0,818000.0,804000.0,67201.0,-1.6109045848822798
526,2018-02-21,833000.0,26000.0,810000.0,836000.0,809000.0,141568.0,3.12124849939976
527,2018-02-22,827000.0,-6000.0,831000.0,837000.0,819000.0,72242.0,-0.7255139056831923
528,2018-02-23,829000.0,2000.0,831000.0,842000.0,820000.0,70864.0,0.24125452352231602
529,2018-02-26,810000.0,-19000.0,834000.0,834000.0,808000.0,127128.0,-2.345679012345679
530,2018-02-27,804000.0,-6000.0,810000.0,813000.0,801000.0,142978.0,-0.7462686567164178
531,2018-02-28,803000.0,-1000.0,808000.0,818000.0,802000.0,390265.0,-0.12453300124533001
532,2018-03-02,786000.0,-17000.0,794000.0,800000.0,772000.0,217305.0,-2.1628498727735366
533,2018-03-05,779000.0,-7000.0,786000.0,790000.0,779000.0,79122.0,-0.8985879332477535
534,2018-03-06,796000.0,17000.0,786000.0,800000.0,782000.0,78012.0,2.135678391959799
535,2018-03-07,795000.0,-1000.0,804000.0,805000.0,791000.0,72110.0,-0.12578616352201258
536,2018-03-08,799000.0,4000.0,798000.0,799000.0,791000.0,79218.0,0.5006257822277848
537,2018-03-09,802000.0,3000.0,803000.0,814000.0,797000.0,85805.0,0.3740648379052369
538,2018-03-12,806000.0,4000.0,808000.0,815000.0,804000.0,69011.0,0.49627791563275436
539,2018-03-13,820000.0,14000.0,806000.0,826000.0,803000.0,121223.0,1.707317073170732
540,2018-03-14,809000.0,-11000.0,813000.0,814000.0,801000.0,75328.0,-1.3597033374536465
541,2018-03-15,820000.0,11000.0,813000.0,824000.0,807000.0,68305.0,1.3414634146341464
